,codcliente,ingressi_condivisi
1898,7439,10
1899,7441,0
1900,7446,0
1901,7449,3
1902,7456,0
1903,7472,0
1904,7478,4
1905,7480,0
1906,7482,7
1907,7483,3
1908,7494,0
1909,7495,4
1910,7510,7
1911,7519,9
1912,7520,0
1913,7521,9
1914,7523,8
1915,7525,5
1916,7531,5
1917,7533,5
1918,7541,3
1919,7542,3
1920,7545,3
1921,7559,6
1922,7560,0
1923,7562,9
1924,7564,9
1925,7569,0
1926,7570,19
1927,7572,6
1928,7573,3
1929,7577,4
1930,7582,4
1931,7583,8
1932,7588,11
1933,7594,0
1934,7596,7
1935,7609,5
1936,7610,0
1937,7612,4
1938,7621,16
1939,7622,0
1940,7623,0
1941,7632,0
1942,7642,5
1943,7646,4
1944,7647,8
1945,7651,3
1946,7653,3
1947,7661,0
1948,7669,6
1949,7674,0
1950,7677,8
1951,7679,6
1952,7680,0
1953,7684,9
1954,7685,4
1955,7687,4
1956,7703,5
1957,7704,0
1958,7707,12
1959,7710,5
1960,7712,0
1961,7713,0
1962,7714,5
1963,7716,3
1964,7718,6
1965,7730,19
1966,7734,7
1967,7741,11
1968,7744,17
1969,7746,0
1970,7756,6
1971,7758,0
1972,7761,0
1973,7770,7
1974,7771,9
1975,7774,7
1976,7775,0
1977,7778,0
1978,7780,5
1979,7783,8
1980,7784,5
1981,7786,7
1982,7792,0
1983,7799,13
1984,7802,7
1985,7804,12
1986,7807,6
1987,7808,5
1988,7814,3
1989,7815,0
1990,7819,10
1991,7820,0
1992,7824,6
1993,7825,9
1994,7835,5
1995,7836,8
1996,7838,10
1997,7841,22
1998,7851,5
1999,7856,5
2000,7857,0
2001,7859,3
2002,7864,4
2003,7873,5
2004,7876,3
2005,7877,9
2006,7884,7
2007,7885,8
2008,7887,8
2009,7888,7
2010,7895,11
2011,7897,5
2012,7900,0
2013,7902,0
2014,7908,6
2015,7914,3
2016,7916,6
2017,7922,0
2018,7929,5
2019,7932,0
2020,7936,20
2021,7943,6
2022,7945,7
2023,7954,0
2024,7959,7
2025,7968,6
2026,7969,11
2027,7971,3
2028,7977,8
2029,7980,0
2030,7981,4
2031,7982,6
2032,7986,9
2033,7987,9
2034,7988,0
2035,7994,9
2036,7998,0
2037,7999,4
2038,8002,0
2039,8005,8
2040,8006,0
2041,8007,11
2042,8009,11
2043,8021,11
2044,8022,3
2045,8023,14
2046,8031,4
2047,8032,9
2048,8035,5
2049,8043,0
2050,8044,8
2051,8046,0
2052,8049,17
2053,8050,6
2054,8052,0
2055,8053,0
2056,8055,6
2057,8060,0
2058,8063,13
2059,8078,0
2060,8083,8
2061,8085,7
2062,8087,5
2063,8090,12
2064,8093,20
2065,8095,0
2066,8102,0
2067,8103,8
2068,8106,13
2069,8111,7
2070,8118,0
2071,8121,4
2072,8127,14
2073,8129,6
2074,8133,11
2075,8146,7
2076,8147,13
2077,8148,3
2078,8149,13
2079,8154,7
2080,8157,0
2081,8162,0
2082,8164,4
2083,8170,3
2084,8172,0
2085,8174,5
2086,8179,11
2087,8182,0
2088,8183,3
2089,8194,4
2090,8197,5
2091,8201,6
2092,8205,12
2093,8206,0
2094,8207,5
2095,8212,3
2096,8213,7
2097,8216,12
2098,8218,7
2099,8227,4
2100,8229,6
2101,8230,12
2102,8241,8
2103,8245,6
2104,8249,3
2105,8255,15
2106,8258,18
2107,8264,12
2108,8266,8
2109,8274,6
2110,8275,0
2111,8279,6
2112,8283,3
2113,8289,5
2114,8290,5
2115,8310,6
2116,8312,0
2117,8319,3
2118,8320,0
2119,8327,8
2120,8330,16
2121,8331,5
2122,8334,4
2123,8335,3
2124,8340,13
2125,8344,0
2126,8348,5
2127,8350,0
2128,8357,4
2129,8359,8
2130,8372,4
2131,8381,14
2132,8383,0
2133,8384,7
2134,8386,4
2135,8387,5
2136,8389,5
2137,8390,13
2138,8392,14
2139,8393,3
2140,8395,7
2141,8401,8
2142,8403,0
2143,8406,5
2144,8408,0
2145,8411,0
2146,8417,6
2147,8420,4
2148,8421,4
2149,8422,3
2150,8428,7
2151,8431,4
2152,8432,4
2153,8434,4
2154,8439,0
2155,8448,12
2156,8450,8
2157,8451,7
2158,8453,6
2159,8455,4
2160,8457,15
2161,8460,4
2162,8461,15
2163,8464,3
2164,8465,10
2165,8466,12
2166,8467,4
2167,8468,6
2168,8469,7
2169,8476,0
2170,8477,4
2171,8482,5
2172,8485,0
2173,8488,7
2174,8489,7
2175,8491,5
2176,8495,18
2177,8503,3
2178,8504,7
2179,8505,3
2180,8506,0
2181,8507,9
2182,8510,9
2183,8512,0
2184,8514,5
2185,8522,0
2186,8523,0
2187,8534,10
2188,8535,3
2189,8537,0
2190,8541,4
2191,8543,9
2192,8549,8
2193,8550,5
2194,8551,5
2195,8561,3
2196,8567,6
2197,8579,0
2198,8581,8
2199,8584,11
2200,8587,5
2201,8588,4
2202,8596,3
2203,8598,9
2204,8599,7
2205,8602,14
2206,8605,0
2207,8608,0
2208,8610,14
2209,8613,12
2210,8617,11
2211,8622,14
2212,8623,0
2213,8628,3
2214,8630,4
2215,8631,8
2216,8636,13
2217,8637,24
2218,8640,9
2219,8652,5
2220,8656,4
2221,8662,9
2222,8668,3
2223,8676,9
2224,8679,5
2225,8680,19
2226,8695,0
2227,8698,13
2228,8704,0
2229,8706,4
2230,8707,3
2231,8708,3
2232,8709,0
2233,8711,0
2234,8714,12
2235,8723,0
2236,8725,6
2237,8728,12
2238,8737,17
2239,8743,0
2240,8745,12
2241,8747,13
2242,8748,5
2243,8753,8
2244,8756,0
2245,8759,3
2246,8762,9
2247,8763,8
2248,8769,3
2249,8770,4
2250,8784,16
2251,8785,4
2252,8791,0
2253,8794,0
2254,8795,5
2255,8798,0
2256,8816,8
2257,8824,0
2258,8831,3
2259,8832,0
2260,8841,4
2261,8842,4
2262,8843,7
2263,8845,4
2264,8848,0
2265,8854,7
2266,8859,0
2267,8863,15
2268,8865,3
2269,8869,0
2270,8870,4
2271,8871,3
2272,8873,5
2273,8876,9
2274,8877,10
2275,8879,3
2276,8881,25
2277,8883,4
2278,8886,0
2279,8888,5
2280,8890,8
2281,8893,9
2282,8897,7
2283,8898,3
2284,8901,5
2285,8907,5
2286,8910,21
2287,8913,0
2288,8914,9
2289,8919,3
2290,8921,0
2291,8926,3
2292,8932,0
2293,8934,7
2294,8941,6
2295,8942,20
2296,8944,4
2297,8949,4
2298,8950,5
2299,8957,7
2300,8958,9
2301,8962,9
2302,8964,0
2303,8965,5
2304,8968,12
2305,8970,16
2306,8976,0
2307,8979,25
2308,8983,5
2309,8987,0
2310,8990,7
2311,9000,12
2312,9002,6
2313,9008,13
2314,9009,6
2315,9018,3
2316,9020,0
2317,9025,14
2318,9027,7
2319,9028,0
2320,9038,14
2321,9039,8
2322,9046,5
2323,9047,7
2324,9050,20
2325,9052,9
2326,9055,6
2327,9058,8
2328,9059,8
2329,9063,4
2330,9067,5
2331,9068,0
2332,9070,4
2333,9071,4
2334,9075,0
2335,9078,4
2336,9079,3
2337,9080,0
2338,9084,7
2339,9085,9
2340,9086,3
2341,9091,3
2342,9092,0
2343,9098,12
2344,9099,3
2345,9103,16
2346,9105,0
2347,9108,3
2348,9109,3
2349,9114,3
2350,9139,0
2351,9141,5
2352,9142,0
2353,9147,7
2354,9150,7
2355,9154,14
2356,9161,7
2357,9165,3
2358,9168,18
2359,9169,8
2360,9171,18
2361,9172,6
2362,9175,0
2363,9177,0
2364,9180,11
2365,9181,3
2366,9182,0
2367,9187,12
2368,9188,23
2369,9190,17
2370,9196,4
2371,9198,3
2372,9205,0
2373,9212,9
2374,9216,19
2375,9235,7
2376,9252,5
2377,9254,6
2378,9255,6
2379,9256,3
2380,9261,0
2381,9262,8
2382,9265,7
2383,9266,6
2384,9267,17
2385,9271,4
2386,9272,6
2387,9274,0
2388,9279,5
2389,9283,0
2390,9284,5
2391,9285,0
2392,9286,6
2393,9292,4
2394,9299,0
2395,9302,8
2396,9304,3
2397,9306,7
2398,9318,0
2399,9320,9
2400,9321,3
2401,9328,5
2402,9331,14
2403,9332,14
2404,9334,5
2405,9335,5
2406,9338,0
2407,9340,9
2408,9342,0
2409,9343,3
2410,9345,0
2411,9348,7
2412,9349,3
2413,9351,4
2414,9356,4
2415,9357,8
2416,9360,0
2417,9361,0
2418,9367,5
2419,9370,4
2420,9377,3
2421,9383,0
2422,9386,4
2423,9388,5
2424,9390,13
2425,9391,4
2426,9394,3
2427,9395,11
2428,9396,5
2429,9405,7
2430,9409,10
2431,9410,0
2432,9411,8
2433,9414,5
2434,9416,3
2435,9417,10
2436,9418,5
2437,9419,5
2438,9421,9
2439,9431,3
2440,9434,0
2441,9437,6
2442,9441,0
2443,9445,4
2444,9447,3
2445,9451,0
2446,9454,12
2447,9456,20
2448,9462,12
2449,9472,5
2450,9473,11
2451,9481,0
2452,9482,0
2453,9486,0
2454,9487,3
2455,9491,0
2456,9494,9
2457,9495,0
2458,9497,5
2459,9499,6
2460,9510,0
2461,9515,5
2462,9516,14
2463,9523,0
2464,9524,12
2465,9525,15
2466,9536,0
2467,9549,0
2468,9551,0
2469,9554,8
2470,9555,5
2471,9560,7
2472,9561,0
2473,9563,4
2474,9566,6
2475,9572,15
2476,9573,17
2477,9575,5
2478,9577,9
2479,9581,0
2480,9584,11
2481,9586,12
2482,9588,9
2483,9592,6
2484,9594,15
2485,9601,6
2486,9603,24
2487,9604,11
2488,9605,16
2489,9606,3
2490,9611,6
2491,9616,21
2492,9623,9
2493,9625,11
2494,9626,4
2495,9627,11
2496,9636,0
2497,9638,22
2498,9641,0
2499,9645,7
2500,9647,10
2501,9650,7
2502,9653,0
2503,9655,0
2504,9656,6
2505,9659,4
2506,9660,7
2507,9664,10
2508,9684,4
2509,9686,0
2510,9688,3
2511,9696,0
2512,9699,9
2513,9704,7
2514,9723,5
2515,9724,8
2516,9729,0
2517,9733,0
2518,9735,4
2519,9738,8
2520,9740,13
2521,9743,4
2522,9744,0
2523,9748,0
2524,9751,6
2525,9755,0
2526,9757,5
2527,9764,8
2528,9779,15
2529,9780,9
2530,9781,4
2531,9787,6
2532,9788,8
2533,9791,5
2534,9794,4
2535,9797,6
2536,9801,10
2537,9807,6
2538,9811,13
2539,9818,5
2540,9821,6
2541,9824,0
2542,9825,5
2543,9827,4
2544,9833,16
2545,9838,3
2546,9843,5
2547,9844,9
2548,9852,3
2549,9853,8
2550,9857,0
2551,9862,14
2552,9869,0
2553,9871,0
2554,9872,9
2555,9876,6
2556,9885,3
2557,9889,3
2558,9894,0
2559,9897,3
2560,9905,8
2561,9916,6
2562,9918,12
2563,9919,10
2564,9920,7
2565,9921,3
2566,9929,9
2567,9933,0
2568,9934,30
2569,9935,0
2570,9942,15
2571,9948,0
2572,9949,3
2573,9954,0
2574,9955,3
2575,9956,7
2576,9961,4
2577,9968,26
2578,9969,4
2579,9976,0
2580,9984,0
2581,9985,5
2582,9986,4
2583,9990,3
2584,9999,6
2585,10003,4
2586,10005,6
2587,10014,6
2588,10016,4
2589,10017,6
2590,10021,4
2591,10026,20
2592,10032,10
2593,10034,11
2594,10035,5
2595,10038,6
2596,10042,4
2597,10052,4
2598,10053,7
2599,10054,13
2600,10056,5
2601,10059,7
2602,10063,16
2603,10065,8
2604,10069,3
2605,10071,8
2606,10073,0
2607,10077,16
2608,10080,5
2609,10088,0
2610,10093,8
2611,10099,0
2612,10100,18
2613,10106,5
2614,10113,0
2615,10115,0
2616,10132,21
2617,10133,22
2618,10136,6
2619,10140,10
2620,10151,7
2621,10154,5
2622,10155,0
2623,10156,0
2624,10158,4
2625,10166,0
2626,10168,17
2627,10170,0
2628,10172,0
2629,10173,0
2630,10176,7
2631,10182,0
2632,10183,0
2633,10188,4
2634,10194,5
2635,10195,7
2636,10197,3
2637,10202,5
2638,10203,0
2639,10205,5
2640,10209,0
2641,10214,16
2642,10216,3
2643,10217,0
2644,10221,5
2645,10223,5
2646,10230,0
2647,10232,9
2648,10241,0
2649,10242,4
2650,10245,10
2651,10248,0
2652,10253,11
2653,10254,3
2654,10256,11
2655,10259,11
2656,10263,3
2657,10264,4
2658,10265,0
2659,10266,8
2660,10268,3
2661,10271,0
2662,10272,13
2663,10275,0
2664,10288,7
2665,10289,8
2666,10294,6
2667,10300,4
2668,10303,5
2669,10316,16
2670,10317,8
2671,10318,0
2672,10320,5
2673,10321,7
2674,10327,3
2675,10332,3
2676,10334,9
2677,10342,3
2678,10346,5
2679,10348,8
2680,10351,0
2681,10353,3
2682,10355,5
2683,10356,13
2684,10357,16
2685,10358,15
2686,10361,5
2687,10364,3
2688,10372,0
2689,10373,0
2690,10375,5
2691,10382,0
2692,10388,5
2693,10390,5
2694,10392,16
2695,10398,4
2696,10400,3
2697,10408,8
2698,10411,8
2699,10414,0
2700,10426,0
2701,10430,3
2702,10443,7
2703,10446,3
2704,10449,6
2705,10453,4
2706,10461,7
2707,10464,7
2708,10470,3
2709,10477,4
2710,10481,0
2711,10482,6
2712,10483,4
2713,10495,10
2714,10504,4
2715,10505,14
2716,10509,8
2717,10510,6
2718,10520,7
2719,10531,4
2720,10533,7
2721,10534,0
2722,10548,0
2723,10552,19
2724,10554,21
2725,10555,19
2726,10564,6
2727,10565,4
2728,10567,6
2729,10568,32
2730,10569,6
2731,10575,0
2732,10583,14
2733,10596,11
2734,10601,0
2735,10603,5
2736,10605,0
2737,10607,11
2738,10614,5
2739,10618,6
2740,10630,6
2741,10632,0
2742,10635,7
2743,10642,6
2744,10643,10
2745,10645,4
2746,10648,10
2747,10649,9
2748,10650,5
2749,10654,18
2750,10666,3
2751,10674,9
2752,10686,8
2753,10688,8
2754,10693,3
2755,10695,3
2756,10702,0
2757,10703,0
2758,10711,12
2759,10712,6
2760,10714,22
2761,10716,4
2762,10717,14
2763,10718,7
2764,10725,12
2765,10731,6
2766,10737,15
2767,10742,9
2768,10744,0
2769,10746,4
2770,10749,8
2771,10755,8
2772,10757,15
2773,10761,7
2774,10772,13
2775,10773,6
2776,10781,0
2777,10782,19
2778,10784,5
2779,10796,8
2780,10797,3
2781,10799,9
2782,10801,0
2783,10802,7
2784,10805,10
2785,10806,4
2786,10809,10
2787,10810,35
2788,10818,0
2789,10821,0
2790,10825,5
2791,10827,0
2792,10829,5
2793,10834,12
2794,10836,11
2795,10837,7
2796,10838,19
2797,10840,0
2798,10849,12
2799,10853,0
2800,10854,7
2801,10868,10
2802,10870,0
2803,10891,3
2804,10893,5
2805,10903,8
2806,10904,9
2807,10907,9
2808,10913,3
2809,10917,0
2810,10919,9
2811,10921,6
2812,10922,12
2813,10923,5
2814,10925,0
2815,10927,30
2816,10931,8
2817,10934,0
2818,10935,6
2819,10936,4
2820,10938,14
2821,10940,0
2822,10943,8
2823,10944,4
2824,10945,14
2825,10948,0
2826,10951,5
2827,10954,8
2828,10960,5
2829,10961,0
2830,10965,0
2831,10966,12
2832,10967,3
2833,10970,0
2834,10971,8
2835,10972,0
2836,10974,0
2837,10975,0
2838,10976,10
2839,10982,3
2840,10989,5
2841,10990,19
2842,10995,3
2843,10996,5
2844,10997,4
2845,10999,6
2846,11003,12
2847,11005,3
2848,11009,8
2849,11017,5
2850,11020,29
2851,11023,17
2852,11025,10
2853,11029,10
2854,11030,5
2855,11031,4
2856,11033,3
2857,11035,6
2858,11040,7
2859,11051,0
2860,11065,5
2861,11071,9
2862,11072,0
2863,11073,13
2864,11076,8
2865,11078,18
2866,11082,0
2867,11083,5
2868,11086,6
2869,11092,7
2870,11094,8
2871,11096,8
2872,11097,0
2873,11098,8
2874,11101,8
2875,11104,4
2876,11105,7
2877,11106,3
2878,11116,3
2879,11123,0
2880,11124,5
2881,11137,5
2882,11141,8
2883,11150,6
2884,11153,11
2885,11157,16
2886,11160,6
2887,11161,8
2888,11168,7
2889,11173,4
2890,11175,9
2891,11180,12
2892,11185,0
2893,11187,8
2894,11189,15
2895,11191,0
2896,11195,3
2897,11197,16
2898,11203,15
2899,11206,13
2900,11210,0
2901,11215,0
2902,11221,3
2903,11228,3
2904,11230,6
2905,11231,0
2906,11235,5
2907,11238,14
2908,11250,0
2909,11269,6
2910,11270,9
2911,11271,9
2912,11275,13
2913,11277,15
2914,11278,8
2915,11286,3
2916,11289,8
2917,11298,5
2918,11301,3
2919,11302,4
2920,11303,6
2921,11304,3
2922,11306,12
2923,11308,8
2924,11312,0
2925,11315,4
2926,11316,0
2927,11326,0
2928,11327,4
2929,11338,15
2930,11340,3
2931,11346,5
2932,11348,5
2933,11349,8
2934,11351,5
2935,11352,4
2936,11353,10
2937,11357,9
2938,11358,0
2939,11361,9
2940,11363,3
2941,11368,0
2942,11375,10
2943,11376,4
2944,11378,10
2945,11379,3
2946,11381,0
2947,11384,3
2948,11385,4
2949,11388,10
2950,11389,0
2951,11392,0
2952,11395,0
2953,11402,6
2954,11409,13
2955,11418,9
2956,11420,0
2957,11423,25
2958,11424,3
2959,11432,4
2960,11436,3
2961,11438,7
2962,11439,4
2963,11441,3
2964,11443,6
2965,11445,3
2966,11448,4
2967,11450,3
2968,11451,0
2969,11452,7
2970,11454,4
2971,11460,5
2972,11461,11
2973,11463,0
2974,11464,4
2975,11466,6
2976,11472,9
2977,11473,10
2978,11475,11
2979,11478,4
2980,11479,12
2981,11482,0
2982,11486,7
2983,11494,10
2984,11496,5
2985,11500,12
2986,11501,4
2987,11502,0
2988,11503,11
2989,11504,8
2990,11511,9
2991,11514,0
2992,11515,3
2993,11516,0
2994,11521,4
2995,11527,0
2996,11528,7
2997,11529,3
2998,11536,3
2999,11541,0
3000,11546,3
3001,11547,5
3002,11550,7
3003,11552,0
3004,11555,0
3005,11556,0
3006,11560,11
3007,11562,6
3008,11568,0
3009,11569,6
3010,11573,4
3011,11575,11
3012,11577,8
3013,11580,0
3014,11582,0
3015,11584,4
3016,11585,14
3017,11587,13
3018,11600,3
3019,11602,3
3020,11605,0
3021,11615,6
3022,11621,7
3023,11622,4
3024,11633,5
3025,11634,4
3026,11638,6
3027,11644,0
3028,11648,0
3029,11649,6
3030,11654,9
3031,11655,0
3032,11656,23
3033,11657,5
3034,11658,0
3035,11662,4
3036,11667,0
3037,11668,0
3038,11671,0
3039,11673,3
3040,11677,9
3041,11682,4
3042,11684,3
3043,11688,0
3044,11689,6
3045,11691,4
3046,11697,16
3047,11700,8
3048,11703,3
3049,11708,0
3050,11715,11
3051,11718,6
3052,11727,0
3053,11729,3
3054,11736,7
3055,11738,6
3056,11740,14
3057,11741,7
3058,11747,22
3059,11749,6
3060,11755,7
3061,11770,0
3062,11771,0
3063,11778,8
3064,11780,6
3065,11781,9
3066,11783,11
3067,11784,7
3068,11785,3
3069,11788,4
3070,11789,8
3071,11791,10
3072,11798,0
3073,11803,9
3074,11808,5
3075,11812,5
3076,11814,17
3077,11819,3
3078,11834,16
3079,11836,6
3080,11837,8
3081,11839,0
3082,11841,10
3083,11848,9
3084,11858,4
3085,11861,0
3086,11863,10
3087,11874,3
3088,11875,0
3089,11877,13
3090,11880,5
3091,11881,4
3092,11889,5
3093,11899,7
3094,11900,5
3095,11901,0
3096,11904,9
3097,11907,17
3098,11910,0
3099,11911,9
3100,11912,8
3101,11920,3
3102,11928,3
3103,11942,9
3104,11945,4
3105,11954,5
3106,11962,0
3107,11975,4
3108,11979,15
3109,11981,8
3110,11985,13
3111,11992,10
3112,11994,3
3113,11995,9
3114,11997,0
3115,11999,12
3116,12009,0
3117,12011,3
3118,12012,4
3119,12021,0
3120,12026,5
3121,12031,0
3122,12033,0
3123,12035,5
3124,12036,13
3125,12038,9
3126,12039,27
3127,12048,6
3128,12050,3
3129,12051,6
3130,12052,9
3131,12054,5
3132,12055,7
3133,12056,18
3134,12057,5
3135,12060,4
3136,12069,8
3137,12071,11
3138,12072,10
3139,12076,10
3140,12078,7
3141,12079,5
3142,12085,11
3143,12086,0
3144,12093,11
3145,12098,5
3146,12100,0
3147,12102,11
3148,12108,0
3149,12109,0
3150,12113,9
3151,12115,8
3152,12118,0
3153,12128,14
3154,12132,0
3155,12133,5
3156,12135,4
3157,12136,0
3158,12152,6
3159,12156,5
3160,12159,11
3161,12170,0
3162,12180,0
3163,12181,16
3164,12206,0
3165,12208,10
3166,12209,0
3167,12214,0
3168,12216,10
3169,12219,11
3170,12221,6
3171,12225,3
3172,12227,0
3173,12236,10
3174,12242,0
3175,12249,0
3176,12251,0
3177,12253,6
3178,12257,7
3179,12260,9
3180,12261,0
3181,12263,3
3182,12264,5
3183,12269,4
3184,12270,8
3185,12280,14
3186,12281,8
3187,12297,3
3188,12303,0
3189,12308,11
3190,12315,4
3191,12316,3
3192,12320,3
3193,12336,7
3194,12345,9
3195,12347,3
3196,12350,0
3197,12353,9
3198,12358,4
3199,12359,6
3200,12361,6
3201,12364,13
3202,12366,4
3203,12370,10
3204,12372,10
3205,12374,11
3206,12382,0
3207,12393,0
3208,12410,9
3209,12415,3
3210,12416,6
3211,12417,5
3212,12426,0
3213,12428,7
3214,12429,7
3215,12431,6
3216,12434,0
3217,12435,3
3218,12436,12
3219,12438,11
3220,12443,0
3221,12449,6
3222,12452,8
3223,12459,5
3224,12460,7
3225,12469,0
3226,12472,7
3227,12474,21
3228,12484,9
3229,12486,6
3230,12487,5
3231,12489,4
3232,12492,0
3233,12498,3
3234,12505,8
3235,12508,3
3236,12510,7
3237,12511,0
3238,12512,6
3239,12515,0
3240,12520,22
3241,12525,3
3242,12532,3
3243,12535,0
3244,12537,0
3245,12542,0
3246,12543,5
3247,12544,5
3248,12545,3
3249,12546,7
3250,12547,3
3251,12549,5
3252,12550,9
3253,12555,5
3254,12561,3
3255,12572,6
3256,12573,6
3257,12575,18
3258,12576,0
3259,12577,13
3260,12579,5
3261,12580,6
3262,12581,5
3263,12582,4
3264,12584,3
3265,12586,12
3266,12587,10
3267,12589,9
3268,12593,7
3269,12597,14
3270,12599,6
3271,12601,6
3272,12602,0
3273,12603,20
3274,12607,5
3275,12609,7
3276,12610,5
3277,12613,0
3278,12614,13
3279,12617,3
3280,12618,3
3281,12620,5
3282,12621,6
3283,12625,5
3284,12629,0
3285,12645,5
3286,12646,6
3287,12648,13
3288,12649,14
3289,12654,0
3290,12658,0
3291,12663,5
3292,12664,0
3293,12665,8
3294,12667,0
3295,12672,3
3296,12675,12
3297,12676,13
3298,12679,3
3299,12680,12
3300,12685,4
3301,12688,5
3302,12692,12
3303,12693,14
3304,12694,4
3305,12696,9
3306,12698,4
3307,12706,16
3308,12708,6
3309,12711,12
3310,12713,9
3311,12719,5
3312,12720,0
3313,12721,5
3314,12723,0
3315,12729,5
3316,12730,0
3317,12731,0
3318,12733,0
3319,12736,4
3320,12739,6
3321,12740,14
3322,12748,7
3323,12750,11
3324,12751,12
3325,12757,6
3326,12758,9
3327,12763,16
3328,12765,3
3329,12769,11
3330,12779,0
3331,12781,10
3332,12783,10
3333,12784,9
3334,12786,0
3335,12787,0
3336,12793,0
3337,12796,10
3338,12797,11
3339,12804,0
3340,12805,0
3341,12806,0
3342,12808,10
3343,12811,8
3344,12812,0
3345,12814,7
3346,12816,0
3347,12819,8
3348,12825,5
3349,12828,7
3350,12833,6
3351,12834,4
3352,12841,3
3353,12870,0
3354,12873,9
3355,12877,10
3356,12883,8
3357,12887,0
3358,12888,0
3359,12889,0
3360,12892,10
3361,12896,9
3362,12898,8
3363,12904,16
3364,12912,0
3365,12916,0
3366,12921,6
3367,12927,6
3368,12930,23
3369,12934,8
3370,12935,5
3371,12939,5
3372,12940,0
3373,12941,3
3374,12942,0
3375,12945,16
3376,12946,0
3377,12949,14
3378,12953,4
3379,12954,9
3380,12955,5
3381,12956,0
3382,12957,0
3383,12961,0
3384,12965,9
3385,12969,0
3386,12970,3
3387,12980,3
3388,12985,13
3389,12988,0
3390,12990,0
3391,12992,0
3392,12998,6
3393,13002,0
3394,13003,3
3395,13004,0
3396,13014,0
3397,13017,0
3398,13019,0
3399,13020,7
3400,13021,11
3401,13023,0
3402,13025,0
3403,13038,0
3404,13039,0
3405,13042,0
3406,13059,6
3407,13061,3
3408,13068,5
3409,13069,3
3410,13070,4
3411,13077,7
3412,13078,0
3413,13079,22
3414,13080,4
3415,13082,6
3416,13087,13
3417,13091,0
3418,13096,23
3419,13098,3
3420,13100,3
3421,13102,6
3422,13108,0
3423,13110,0
3424,13111,10
3425,13112,0
3426,13113,16
3427,13115,10
3428,13117,0
3429,13121,0
3430,13132,0
3431,13134,3
3432,13138,4
3433,13139,14
3434,13141,5
3435,13143,6
3436,13145,11
3437,13146,7
3438,13147,3
3439,13148,8
3440,13151,35
3441,13155,0
3442,13156,0
3443,13157,0
3444,13163,10
3445,13165,3
3446,13172,9
3447,13175,8
3448,13181,7
3449,13183,5
3450,13185,0
3451,13190,10
3452,13191,0
3453,13192,13
3454,13200,0
3455,13213,12
3456,13215,0
3457,13223,5
3458,13226,6
3459,13227,0
3460,13228,7
3461,13232,4
3462,13235,10
3463,13241,0
3464,13242,3
3465,13244,5
3466,13255,55
3467,13256,0
3468,13257,0
3469,13259,3
3470,13263,0
3471,13265,8
3472,13271,8
3473,13287,10
3474,13301,45
3475,13313,8
3476,13314,3
3477,13317,0
3478,13322,0
3479,13325,4
3480,13328,4
3481,13331,10
3482,13335,8
3483,13338,5
3484,13344,0
3485,13347,10
3486,13348,9
3487,13360,18
3488,13365,7
3489,13367,0
3490,13370,0
3491,13373,4
3492,13374,0
3493,13375,3
3494,13392,0
3495,13403,0
3496,13408,3
3497,13410,12
3498,13417,0
3499,13426,7
3500,13430,5
3501,13436,5
3502,13438,0
3503,13439,4
3504,13441,5
3505,13443,0
3506,13446,12
3507,13456,0
3508,13465,3
3509,13467,0
3510,13471,10
3511,13472,4
3512,13474,0
3513,13475,0
3514,13490,5
3515,13491,8
3516,13494,0
3517,13504,15
3518,13506,3
3519,13511,3
3520,13512,20
3521,13513,19
3522,13519,8
3523,13521,3
3524,13525,3
3525,13527,7
3526,13528,5
3527,13538,30
3528,13543,6
3529,13547,0
3530,13552,5
3531,13555,0
3532,13559,16
3533,13566,0
3534,13568,0
3535,13576,6
3536,13578,8
3537,13581,0
3538,13584,12
3539,13596,0
3540,13602,9
3541,13603,7
3542,13604,10
3543,13606,3
3544,13611,6
3545,13613,8
3546,13616,0
3547,13617,0
3548,13621,3
3549,13623,0
3550,13625,3
3551,13627,0
3552,13628,10
3553,13631,8
3554,13632,9
3555,13635,4
3556,13637,3
3557,13639,4
3558,13642,10
3559,13652,9
3560,13657,3
3561,13663,5
3562,13665,6
3563,13670,11
3564,13675,12
3565,13676,9
3566,13682,5
3567,13683,4
3568,13684,14
3569,13686,12
3570,13688,4
3571,13689,0
3572,13695,3
3573,13697,8
3574,13698,3
3575,13704,3
3576,13718,6
3577,13721,3
3578,13730,0
3579,13746,6
3580,13747,6
3581,13749,9
3582,13751,3
3583,13754,18
3584,13759,0
3585,13762,8
3586,13766,4
3587,13770,0
3588,13780,5
3589,13786,3
3590,13795,11
3591,13798,0
3592,13807,8
3593,13812,9
3594,13818,5
3595,13824,0
3596,13830,0
3597,13836,24
3598,13838,5
3599,13844,0
3600,13848,4
3601,13857,4
3602,13858,0
3603,13859,4
3604,13860,3
3605,13865,18
3606,13883,17
3607,13885,14
3608,13891,14
3609,13892,17
3610,13895,15
3611,13897,3
3612,13898,0
3613,13902,0
3614,13908,9
3615,13917,0
3616,13918,0
3617,13921,7
3618,13922,3
3619,13931,0
3620,13958,8
3621,13959,0
3622,13964,0
3623,13967,6
3624,13973,0
3625,13974,8
3626,13976,0
3627,13977,0
3628,13984,3
3629,13991,0
3630,13994,0
3631,13998,7
3632,14000,4
3633,14001,0
3634,14004,7
3635,14008,23
3636,14012,0
3637,14017,8
3638,14024,16
3639,14026,3
3640,14030,3
3641,14031,3
3642,14033,4
3643,14039,0
3644,14042,8
3645,14047,0
