,codcliente,numero_persone_diverse
1896,7412,0
1897,7426,0
1898,7439,20
1899,7441,0
1900,7446,0
1901,7449,8
1902,7456,0
1903,7472,0
1904,7478,26
1905,7480,0
1906,7482,34
1907,7483,11
1908,7494,0
1909,7495,8
1910,7510,10
1911,7519,3
1912,7520,0
1913,7521,22
1914,7523,18
1915,7525,18
1916,7531,19
1917,7533,13
1918,7541,35
1919,7542,12
1920,7545,3
1921,7559,15
1922,7560,0
1923,7562,11
1924,7564,34
1925,7569,0
1926,7570,29
1927,7572,12
1928,7573,8
1929,7577,35
1930,7582,22
1931,7583,10
1932,7588,20
1933,7594,0
1934,7596,31
1935,7609,9
1936,7610,0
1937,7612,26
1938,7621,21
1939,7622,0
1940,7623,0
1941,7632,0
1942,7642,5
1943,7646,8
1944,7647,26
1945,7651,5
1946,7653,18
1947,7661,0
1948,7669,24
1949,7674,0
1950,7677,1
1951,7679,10
1952,7680,0
1953,7684,30
1954,7685,11
1955,7687,4
1956,7703,9
1957,7704,0
1958,7707,27
1959,7710,9
1960,7712,0
1961,7713,0
1962,7714,9
1963,7716,5
1964,7718,18
1965,7730,24
1966,7734,19
1967,7741,27
1968,7744,22
1969,7746,0
1970,7756,18
1971,7758,0
1972,7761,0
1973,7770,3
1974,7771,32
1975,7774,34
1976,7775,0
1977,7778,0
1978,7780,8
1979,7783,15
1980,7784,2
1981,7786,7
1982,7792,0
1983,7799,35
1984,7802,5
1985,7804,12
1986,7807,31
1987,7808,3
1988,7814,35
1989,7815,0
1990,7819,27
1991,7820,0
1992,7824,8
1993,7825,24
1994,7835,23
1995,7836,21
1996,7838,19
1997,7841,20
1998,7851,15
1999,7856,16
2000,7857,0
2001,7859,8
2002,7864,13
2003,7873,33
2004,7876,7
2005,7877,32
2006,7884,25
2007,7885,26
2008,7887,21
2009,7888,23
2010,7895,8
2011,7897,15
2012,7900,0
2013,7902,0
2014,7908,15
2015,7914,5
2016,7916,10
2017,7922,0
2018,7929,4
2019,7932,0
2020,7936,18
2021,7943,6
2022,7945,16
2023,7954,0
2024,7959,2
2025,7968,26
2026,7969,22
2027,7971,17
2028,7977,6
2029,7980,0
2030,7981,5
2031,7982,8
2032,7986,23
2033,7987,23
2034,7988,0
2035,7994,20
2036,7998,0
2037,7999,20
2038,8002,0
2039,8005,19
2040,8006,0
2041,8007,27
2042,8009,24
2043,8021,22
2044,8022,2
2045,8023,25
2046,8031,9
2047,8032,10
2048,8035,21
2049,8043,0
2050,8044,13
2051,8046,0
2052,8049,20
2053,8050,14
2054,8052,0
2055,8053,0
2056,8055,25
2057,8060,0
2058,8063,19
2059,8078,0
2060,8083,33
2061,8085,11
2062,8087,26
2063,8090,23
2064,8093,32
2065,8095,0
2066,8102,0
2067,8103,16
2068,8106,17
2069,8111,27
2070,8118,0
2071,8121,2
2072,8127,27
2073,8129,12
2074,8133,11
2075,8146,20
2076,8147,12
2077,8148,13
2078,8149,16
2079,8154,24
2080,8157,0
2081,8162,0
2082,8164,11
2083,8170,15
2084,8172,0
2085,8174,17
2086,8179,27
2087,8182,0
2088,8183,6
2089,8194,10
2090,8197,7
2091,8201,27
2092,8205,22
2093,8206,0
2094,8207,7
2095,8212,1
2096,8213,25
2097,8216,23
2098,8218,24
2099,8227,8
2100,8229,13
2101,8230,29
2102,8241,13
2103,8245,14
2104,8249,17
2105,8255,4
2106,8258,10
2107,8264,20
2108,8266,28
2109,8274,12
2110,8275,0
2111,8279,11
2112,8283,7
2113,8289,13
2114,8290,13
2115,8310,13
2116,8312,0
2117,8319,31
2118,8320,0
2119,8327,15
2120,8330,32
2121,8331,25
2122,8334,3
2123,8335,8
2124,8340,25
2125,8344,0
2126,8348,26
2127,8350,0
2128,8357,29
2129,8359,19
2130,8372,35
2131,8381,8
2132,8383,0
2133,8384,29
2134,8386,13
2135,8387,1
2136,8389,12
2137,8390,21
2138,8392,32
2139,8393,1
2140,8395,27
2141,8401,24
2142,8403,0
2143,8406,4
2144,8408,0
2145,8411,0
2146,8417,2
2147,8420,16
2148,8421,10
2149,8422,9
2150,8428,34
2151,8431,6
2152,8432,23
2153,8434,17
2154,8439,0
2155,8448,18
2156,8450,13
2157,8451,35
2158,8453,10
2159,8455,20
2160,8457,16
2161,8460,13
2162,8461,18
2163,8464,18
2164,8465,21
2165,8466,32
2166,8467,11
2167,8468,11
2168,8469,17
2169,8476,0
2170,8477,5
2171,8482,12
2172,8485,0
2173,8488,27
2174,8489,8
2175,8491,13
2176,8495,34
2177,8503,10
2178,8504,8
2179,8505,19
2180,8506,0
2181,8507,23
2182,8510,21
2183,8512,0
2184,8514,8
2185,8522,0
2186,8523,0
2187,8534,30
2188,8535,10
2189,8537,0
2190,8541,17
2191,8543,26
2192,8549,20
2193,8550,28
2194,8551,25
2195,8561,9
2196,8567,7
2197,8579,0
2198,8581,8
2199,8584,11
2200,8587,9
2201,8588,12
2202,8596,17
2203,8598,32
2204,8599,13
2205,8602,30
2206,8605,0
2207,8608,0
2208,8610,23
2209,8613,26
2210,8617,15
2211,8622,35
2212,8623,0
2213,8628,7
2214,8630,4
2215,8631,6
2216,8636,26
2217,8637,32
2218,8640,15
2219,8652,22
2220,8656,18
2221,8662,6
2222,8668,16
2223,8676,22
2224,8679,3
2225,8680,21
2226,8695,0
2227,8698,17
2228,8704,0
2229,8706,19
2230,8707,11
2231,8708,7
2232,8709,0
2233,8711,0
2234,8714,22
2235,8723,0
2236,8725,8
2237,8728,12
2238,8737,23
2239,8743,0
2240,8745,33
2241,8747,25
2242,8748,23
2243,8753,20
2244,8756,0
2245,8759,7
2246,8762,12
2247,8763,12
2248,8769,1
2249,8770,8
2250,8784,25
2251,8785,8
2252,8791,0
2253,8794,0
2254,8795,8
2255,8798,0
2256,8816,5
2257,8824,0
2258,8831,8
2259,8832,0
2260,8841,10
2261,8842,9
2262,8843,10
2263,8845,8
2264,8848,0
2265,8854,35
2266,8859,0
2267,8863,20
2268,8865,4
2269,8869,0
2270,8870,32
2271,8871,22
2272,8873,31
2273,8876,24
2274,8877,29
2275,8879,8
2276,8881,17
2277,8883,22
2278,8886,0
2279,8888,2
2280,8890,27
2281,8893,25
2282,8897,33
2283,8898,23
2284,8901,6
2285,8907,5
2286,8910,31
2287,8913,0
2288,8914,26
2289,8919,15
2290,8921,0
2291,8926,7
2292,8932,0
2293,8934,10
2294,8941,7
2295,8942,31
2296,8944,8
2297,8949,21
2298,8950,5
2299,8957,29
2300,8958,33
2301,8962,26
2302,8964,0
2303,8965,17
2304,8968,28
2305,8970,26
2306,8976,0
2307,8979,35
2308,8983,4
2309,8987,0
2310,8990,2
2311,9000,21
2312,9002,18
2313,9008,16
2314,9009,5
2315,9018,17
2316,9020,0
2317,9025,8
2318,9027,9
2319,9028,0
2320,9038,25
2321,9039,28
2322,9046,20
2323,9047,2
2324,9050,21
2325,9052,31
2326,9055,10
2327,9058,27
2328,9059,15
2329,9063,4
2330,9067,4
2331,9068,0
2332,9070,11
2333,9071,24
2334,9075,0
2335,9078,21
2336,9079,10
2337,9080,0
2338,9084,22
2339,9085,11
2340,9086,4
2341,9091,7
2342,9092,0
2343,9098,25
2344,9099,9
2345,9103,17
2346,9105,0
2347,9108,12
2348,9109,9
2349,9114,6
2350,9139,0
2351,9141,13
2352,9142,0
2353,9147,7
2354,9150,20
2355,9154,34
2356,9161,11
2357,9165,25
2358,9168,20
2359,9169,13
2360,9171,33
2361,9172,13
2362,9175,0
2363,9177,0
2364,9180,14
2365,9181,11
2366,9182,0
2367,9187,24
2368,9188,25
2369,9190,26
2370,9196,21
2371,9198,3
2372,9205,0
2373,9212,24
2374,9216,6
2375,9235,7
2376,9252,2
2377,9254,9
2378,9255,19
2379,9256,3
2380,9261,0
2381,9262,31
2382,9265,29
2383,9266,5
2384,9267,24
2385,9271,21
2386,9272,16
2387,9274,0
2388,9279,14
2389,9283,0
2390,9284,16
2391,9285,0
2392,9286,2
2393,9292,8
2394,9299,0
2395,9302,7
2396,9304,14
2397,9306,24
2398,9318,0
2399,9320,23
2400,9321,15
2401,9328,16
2402,9331,30
2403,9332,27
2404,9334,13
2405,9335,22
2406,9338,0
2407,9340,14
2408,9342,0
2409,9343,11
2410,9345,0
2411,9348,24
2412,9349,8
2413,9351,19
2414,9356,14
2415,9357,15
2416,9360,0
2417,9361,0
2418,9367,22
2419,9370,12
2420,9377,14
2421,9383,0
2422,9386,12
2423,9388,1
2424,9390,29
2425,9391,7
2426,9394,13
2427,9395,27
2428,9396,17
2429,9405,14
2430,9409,28
2431,9410,0
2432,9411,21
2433,9414,10
2434,9416,10
2435,9417,24
2436,9418,28
2437,9419,34
2438,9421,31
2439,9431,34
2440,9434,0
2441,9437,18
2442,9441,0
2443,9445,12
2444,9447,1
2445,9451,0
2446,9454,25
2447,9456,30
2448,9462,32
2449,9472,24
2450,9473,28
2451,9481,0
2452,9482,0
2453,9486,0
2454,9487,24
2455,9491,0
2456,9494,21
2457,9495,0
2458,9497,14
2459,9499,6
2460,9510,0
2461,9515,13
2462,9516,30
2463,9523,0
2464,9524,30
2465,9525,25
2466,9536,0
2467,9549,0
2468,9551,0
2469,9554,16
2470,9555,31
2471,9560,15
2472,9561,0
2473,9563,21
2474,9566,4
2475,9572,13
2476,9573,13
2477,9575,21
2478,9577,6
2479,9581,0
2480,9584,35
2481,9586,18
2482,9588,24
2483,9592,24
2484,9594,33
2485,9601,3
2486,9603,29
2487,9604,27
2488,9605,35
2489,9606,5
2490,9611,31
2491,9616,20
2492,9623,33
2493,9625,21
2494,9626,20
2495,9627,31
2496,9636,0
2497,9638,33
2498,9641,0
2499,9645,8
2500,9647,9
2501,9650,35
2502,9653,0
2503,9655,0
2504,9656,2
2505,9659,24
2506,9660,32
2507,9664,25
2508,9684,18
2509,9686,0
2510,9688,7
2511,9696,0
2512,9699,5
2513,9704,14
2514,9723,11
2515,9724,35
2516,9729,0
2517,9733,0
2518,9735,13
2519,9738,20
2520,9740,30
2521,9743,6
2522,9744,0
2523,9748,0
2524,9751,12
2525,9755,0
2526,9757,19
2527,9764,28
2528,9779,34
2529,9780,5
2530,9781,2
2531,9787,24
2532,9788,31
2533,9791,22
2534,9794,3
2535,9797,26
2536,9801,27
2537,9807,27
2538,9811,9
2539,9818,7
2540,9821,26
2541,9824,0
2542,9825,11
2543,9827,2
2544,9833,24
2545,9838,7
2546,9843,19
2547,9844,27
2548,9852,26
2549,9853,32
2550,9857,0
2551,9862,22
2552,9869,0
2553,9871,0
2554,9872,35
2555,9876,14
2556,9885,5
2557,9889,7
2558,9894,0
2559,9897,11
2560,9905,10
2561,9916,6
2562,9918,28
2563,9919,10
2564,9920,16
2565,9921,5
2566,9929,13
2567,9933,0
2568,9934,29
2569,9935,0
2570,9942,21
2571,9948,0
2572,9949,5
2573,9954,0
2574,9955,11
2575,9956,23
2576,9961,10
2577,9968,31
2578,9969,21
2579,9976,0
2580,9984,0
2581,9985,14
2582,9986,27
2583,9990,10
2584,9999,12
2585,10003,17
2586,10005,16
2587,10014,23
2588,10016,27
2589,10017,16
2590,10021,8
2591,10026,22
2592,10032,29
2593,10034,31
2594,10035,18
2595,10038,14
2596,10042,9
2597,10052,9
2598,10053,12
2599,10054,34
2600,10056,13
2601,10059,23
2602,10063,24
2603,10065,30
2604,10069,8
2605,10071,9
2606,10073,0
2607,10077,35
2608,10080,14
2609,10088,0
2610,10093,24
2611,10099,0
2612,10100,28
2613,10106,3
2614,10113,0
2615,10115,0
2616,10132,28
2617,10133,28
2618,10136,22
2619,10140,29
2620,10151,13
2621,10154,13
2622,10155,0
2623,10156,0
2624,10158,14
2625,10166,0
2626,10168,21
2627,10170,0
2628,10172,0
2629,10173,0
2630,10176,16
2631,10182,0
2632,10183,0
2633,10188,9
2634,10194,5
2635,10195,5
2636,10197,9
2637,10202,12
2638,10203,0
2639,10205,9
2640,10209,0
2641,10214,32
2642,10216,1
2643,10217,0
2644,10221,21
2645,10223,10
2646,10230,0
2647,10232,27
2648,10241,0
2649,10242,8
2650,10245,24
2651,10248,0
2652,10253,15
2653,10254,6
2654,10256,34
2655,10259,23
2656,10263,13
2657,10264,5
2658,10265,0
2659,10266,6
2660,10268,19
2661,10271,0
2662,10272,29
2663,10275,0
2664,10288,19
2665,10289,32
2666,10294,8
2667,10300,13
2668,10303,16
2669,10316,23
2670,10317,30
2671,10318,0
2672,10320,14
2673,10321,18
2674,10327,8
2675,10332,4
2676,10334,28
2677,10342,8
2678,10346,18
2679,10348,33
2680,10351,0
2681,10353,22
2682,10355,18
2683,10356,24
2684,10357,23
2685,10358,32
2686,10361,7
2687,10364,18
2688,10372,0
2689,10373,0
2690,10375,8
2691,10382,0
2692,10388,8
2693,10390,6
2694,10392,26
2695,10398,10
2696,10400,14
2697,10408,11
2698,10411,25
2699,10414,0
2700,10426,0
2701,10430,8
2702,10443,16
2703,10446,3
2704,10449,8
2705,10453,9
2706,10461,20
2707,10464,10
2708,10470,5
2709,10477,5
2710,10481,0
2711,10482,20
2712,10483,1
2713,10495,22
2714,10504,8
2715,10505,31
2716,10509,12
2717,10510,32
2718,10520,30
2719,10531,35
2720,10533,30
2721,10534,0
2722,10548,0
2723,10552,25
2724,10554,28
2725,10555,26
2726,10564,12
2727,10565,14
2728,10567,24
2729,10568,33
2730,10569,31
2731,10575,0
2732,10583,24
2733,10596,34
2734,10601,0
2735,10603,7
2736,10605,0
2737,10607,29
2738,10614,31
2739,10618,11
2740,10630,17
2741,10632,0
2742,10635,34
2743,10642,5
2744,10643,26
2745,10645,8
2746,10648,26
2747,10649,23
2748,10650,8
2749,10654,25
2750,10666,8
2751,10674,23
2752,10686,21
2753,10688,24
2754,10693,6
2755,10695,1
2756,10702,0
2757,10703,0
2758,10711,21
2759,10712,32
2760,10714,22
2761,10716,12
2762,10717,7
2763,10718,27
2764,10725,23
2765,10731,29
2766,10737,23
2767,10742,14
2768,10744,0
2769,10746,18
2770,10749,22
2771,10755,24
2772,10757,27
2773,10761,26
2774,10772,34
2775,10773,21
2776,10781,0
2777,10782,31
2778,10784,26
2779,10796,35
2780,10797,4
2781,10799,18
2782,10801,0
2783,10802,24
2784,10805,18
2785,10806,7
2786,10809,10
2787,10810,27
2788,10818,0
2789,10821,0
2790,10825,19
2791,10827,0
2792,10829,11
2793,10834,28
2794,10836,15
2795,10837,11
2796,10838,20
2797,10840,0
2798,10849,25
2799,10853,0
2800,10854,15
2801,10868,24
2802,10870,0
2803,10891,23
2804,10893,29
2805,10903,34
2806,10904,28
2807,10907,8
2808,10913,2
2809,10917,0
2810,10919,21
2811,10921,11
2812,10922,30
2813,10923,7
2814,10925,0
2815,10927,24
2816,10931,14
2817,10934,0
2818,10935,15
2819,10936,8
2820,10938,24
2821,10940,0
2822,10943,34
2823,10944,7
2824,10945,32
2825,10948,0
2826,10951,17
2827,10954,24
2828,10960,21
2829,10961,0
2830,10965,0
2831,10966,24
2832,10967,1
2833,10970,0
2834,10971,31
2835,10972,0
2836,10974,0
2837,10975,0
2838,10976,35
2839,10982,1
2840,10989,16
2841,10990,29
2842,10995,6
2843,10996,32
2844,10997,9
2845,10999,22
2846,11003,30
2847,11005,15
2848,11009,34
2849,11017,9
2850,11020,26
2851,11023,24
2852,11025,27
2853,11029,31
2854,11030,24
2855,11031,29
2856,11033,8
2857,11035,21
2858,11040,7
2859,11051,0
2860,11065,6
2861,11071,16
2862,11072,0
2863,11073,32
2864,11076,22
2865,11078,11
2866,11082,0
2867,11083,20
2868,11086,11
2869,11092,3
2870,11094,20
2871,11096,15
2872,11097,0
2873,11098,7
2874,11101,28
2875,11104,30
2876,11105,32
2877,11106,16
2878,11116,18
2879,11123,0
2880,11124,22
2881,11137,12
2882,11141,26
2883,11150,13
2884,11153,10
2885,11157,33
2886,11160,2
2887,11161,9
2888,11168,33
2889,11173,5
2890,11175,31
2891,11180,33
2892,11185,0
2893,11187,10
2894,11189,35
2895,11191,0
2896,11195,8
2897,11197,22
2898,11203,31
2899,11206,33
2900,11210,0
2901,11215,0
2902,11221,11
2903,11228,19
2904,11230,8
2905,11231,0
2906,11235,5
2907,11238,35
2908,11250,0
2909,11269,22
2910,11270,33
2911,11271,24
2912,11275,20
2913,11277,13
2914,11278,16
2915,11286,26
2916,11289,8
2917,11298,25
2918,11301,11
2919,11302,3
2920,11303,6
2921,11304,10
2922,11306,15
2923,11308,23
2924,11312,0
2925,11315,10
2926,11316,0
2927,11326,0
2928,11327,8
2929,11338,27
2930,11340,23
2931,11346,10
2932,11348,10
2933,11349,13
2934,11351,7
2935,11352,12
2936,11353,6
2937,11357,15
2938,11358,0
2939,11361,26
2940,11363,1
2941,11368,0
2942,11375,28
2943,11376,11
2944,11378,8
2945,11379,11
2946,11381,0
2947,11384,21
2948,11385,17
2949,11388,17
2950,11389,0
2951,11392,0
2952,11395,0
2953,11402,5
2954,11409,32
2955,11418,2
2956,11420,0
2957,11423,26
2958,11424,11
2959,11432,29
2960,11436,7
2961,11438,10
2962,11439,7
2963,11441,8
2964,11443,17
2965,11445,4
2966,11448,18
2967,11450,17
2968,11451,0
2969,11452,25
2970,11454,18
2971,11460,16
2972,11461,29
2973,11463,0
2974,11464,8
2975,11466,23
2976,11472,20
2977,11473,25
2978,11475,14
2979,11478,14
2980,11479,33
2981,11482,0
2982,11486,21
2983,11494,21
2984,11496,28
2985,11500,26
2986,11501,33
2987,11502,0
2988,11503,8
2989,11504,33
2990,11511,16
2991,11514,0
2992,11515,13
2993,11516,0
2994,11521,24
2995,11527,0
2996,11528,8
2997,11529,25
2998,11536,1
2999,11541,0
3000,11546,8
3001,11547,17
3002,11550,2
3003,11552,0
3004,11555,0
3005,11556,0
3006,11560,25
3007,11562,8
3008,11568,0
3009,11569,6
3010,11573,16
3011,11575,13
3012,11577,25
3013,11580,0
3014,11582,0
3015,11584,18
3016,11585,24
3017,11587,32
3018,11600,5
3019,11602,12
3020,11605,0
3021,11615,21
3022,11621,27
3023,11622,26
3024,11633,34
3025,11634,8
3026,11638,6
3027,11644,0
3028,11648,0
3029,11649,7
3030,11654,25
3031,11655,0
3032,11656,24
3033,11657,17
3034,11658,0
3035,11662,19
3036,11667,0
3037,11668,0
3038,11671,0
3039,11673,13
3040,11677,27
3041,11682,27
3042,11684,29
3043,11688,0
3044,11689,35
3045,11691,7
3046,11697,32
3047,11700,9
3048,11703,16
3049,11708,0
3050,11715,32
3051,11718,15
3052,11727,0
3053,11729,2
3054,11736,23
3055,11738,34
3056,11740,28
3057,11741,27
3058,11747,31
3059,11749,32
3060,11755,33
3061,11770,0
3062,11771,0
3063,11778,14
3064,11780,34
3065,11781,10
3066,11783,31
3067,11784,7
3068,11785,15
3069,11788,7
3070,11789,3
3071,11791,18
3072,11798,0
3073,11803,30
3074,11808,10
3075,11812,35
3076,11814,23
3077,11819,11
3078,11834,22
3079,11836,32
3080,11837,9
3081,11839,0
3082,11841,19
3083,11848,19
3084,11858,32
3085,11861,0
3086,11863,32
3087,11874,7
3088,11875,0
3089,11877,32
3090,11880,18
3091,11881,12
3092,11889,9
3093,11899,21
3094,11900,6
3095,11901,0
3096,11904,30
3097,11907,33
3098,11910,0
3099,11911,24
3100,11912,35
3101,11920,12
3102,11928,10
3103,11942,22
3104,11945,11
3105,11954,7
3106,11962,0
3107,11975,30
3108,11979,27
3109,11981,30
3110,11985,24
3111,11992,31
3112,11994,23
3113,11995,21
3114,11997,0
3115,11999,8
3116,12009,0
3117,12011,19
3118,12012,18
3119,12021,0
3120,12026,4
3121,12031,0
3122,12033,0
3123,12035,19
3124,12036,24
3125,12038,31
3126,12039,34
3127,12048,25
3128,12050,7
3129,12051,32
3130,12052,7
3131,12054,6
3132,12055,10
3133,12056,34
3134,12057,20
3135,12060,1
3136,12069,25
3137,12071,28
3138,12072,33
3139,12076,26
3140,12078,26
3141,12079,7
3142,12085,29
3143,12086,0
3144,12093,20
3145,12098,9
3146,12100,0
3147,12102,19
3148,12108,0
3149,12109,0
3150,12113,26
3151,12115,31
3152,12118,0
3153,12128,16
3154,12132,0
3155,12133,21
3156,12135,10
3157,12136,0
3158,12152,18
3159,12156,30
3160,12159,33
3161,12170,0
3162,12180,0
3163,12181,14
3164,12206,0
3165,12208,27
3166,12209,0
3167,12214,0
3168,12216,7
3169,12219,34
3170,12221,15
3171,12225,11
3172,12227,0
3173,12236,26
3174,12242,0
3175,12249,0
3176,12251,0
3177,12253,20
3178,12257,3
3179,12260,15
3180,12261,0
3181,12263,27
3182,12264,6
3183,12269,6
3184,12270,13
3185,12280,29
3186,12281,32
3187,12297,29
3188,12303,0
3189,12308,13
3190,12315,26
3191,12316,11
3192,12320,11
3193,12336,14
3194,12345,16
3195,12347,6
3196,12350,0
3197,12353,5
3198,12358,22
3199,12359,12
3200,12361,27
3201,12364,33
3202,12366,13
3203,12370,24
3204,12372,8
3205,12374,18
3206,12382,0
3207,12393,0
3208,12410,25
3209,12415,9
3210,12416,17
3211,12417,8
3212,12426,0
3213,12428,34
3214,12429,5
3215,12431,23
3216,12434,0
3217,12435,19
3218,12436,31
3219,12438,16
3220,12443,0
3221,12449,25
3222,12452,9
3223,12459,30
3224,12460,32
3225,12469,0
3226,12472,6
3227,12474,15
3228,12484,29
3229,12486,12
3230,12487,9
3231,12489,3
3232,12492,0
3233,12498,6
3234,12505,21
3235,12508,11
3236,12510,5
3237,12511,0
3238,12512,26
3239,12515,0
3240,12520,34
3241,12525,15
3242,12532,3
3243,12535,0
3244,12537,0
3245,12542,0
3246,12543,16
3247,12544,18
3248,12545,18
3249,12546,33
3250,12547,2
3251,12549,34
3252,12550,21
3253,12555,20
3254,12561,1
3255,12572,15
3256,12573,6
3257,12575,33
3258,12576,0
3259,12577,25
3260,12579,10
3261,12580,23
3262,12581,7
3263,12582,4
3264,12584,10
3265,12586,32
3266,12587,24
3267,12589,11
3268,12593,7
3269,12597,25
3270,12599,9
3271,12601,27
3272,12602,0
3273,12603,25
3274,12607,8
3275,12609,30
3276,12610,27
3277,12613,0
3278,12614,22
3279,12617,20
3280,12618,4
3281,12620,21
3282,12621,25
3283,12625,19
3284,12629,0
3285,12645,8
3286,12646,7
3287,12648,29
3288,12649,23
3289,12654,0
3290,12658,0
3291,12663,13
3292,12664,0
3293,12665,15
3294,12667,0
3295,12672,2
3296,12675,26
3297,12676,26
3298,12679,22
3299,12680,30
3300,12685,3
3301,12688,27
3302,12692,20
3303,12693,30
3304,12694,13
3305,12696,28
3306,12698,11
3307,12706,21
3308,12708,32
3309,12711,27
3310,12713,27
3311,12719,16
3312,12720,0
3313,12721,12
3314,12723,0
3315,12729,5
3316,12730,0
3317,12731,0
3318,12733,0
3319,12736,22
3320,12739,33
3321,12740,22
3322,12748,34
3323,12750,18
3324,12751,24
3325,12757,17
3326,12758,10
3327,12763,21
3328,12765,8
3329,12769,27
3330,12779,0
3331,12781,21
3332,12783,20
3333,12784,23
3334,12786,0
3335,12787,0
3336,12793,0
3337,12796,30
3338,12797,27
3339,12804,0
3340,12805,0
3341,12806,0
3342,12808,32
3343,12811,6
3344,12812,0
3345,12814,5
3346,12816,0
3347,12819,4
3348,12825,1
3349,12828,1
3350,12833,12
3351,12834,11
3352,12841,13
3353,12870,0
3354,12873,9
3355,12877,8
3356,12883,15
3357,12887,0
3358,12888,0
3359,12889,0
3360,12892,6
3361,12896,21
3362,12898,19
3363,12904,30
3364,12912,0
3365,12916,0
3366,12921,7
3367,12927,9
3368,12930,27
3369,12934,28
3370,12935,31
3371,12939,23
3372,12940,0
3373,12941,6
3374,12942,0
3375,12945,14
3376,12946,0
3377,12949,23
3378,12953,14
3379,12954,29
3380,12955,16
3381,12956,0
3382,12957,0
3383,12961,0
3384,12965,10
3385,12969,0
3386,12970,11
3387,12980,1
3388,12985,26
3389,12988,0
3390,12990,0
3391,12992,0
3392,12998,13
3393,13002,0
3394,13003,8
3395,13004,0
3396,13014,0
3397,13017,0
3398,13019,0
3399,13020,9
3400,13021,12
3401,13023,0
3402,13025,0
3403,13038,0
3404,13039,0
3405,13042,0
3406,13059,12
3407,13061,11
3408,13068,8
3409,13069,9
3410,13070,9
3411,13077,3
3412,13078,0
3413,13079,35
3414,13080,24
3415,13082,28
3416,13087,35
3417,13091,0
3418,13096,30
3419,13098,24
3420,13100,2
3421,13102,15
3422,13108,0
3423,13110,0
3424,13111,8
3425,13112,0
3426,13113,32
3427,13115,10
3428,13117,0
3429,13121,0
3430,13132,0
3431,13134,5
3432,13138,15
3433,13139,27
3434,13141,34
3435,13143,35
3436,13145,17
3437,13146,11
3438,13147,4
3439,13148,9
3440,13151,34
3441,13155,0
3442,13156,0
3443,13157,0
3444,13163,26
3445,13165,22
3446,13172,26
3447,13175,24
3448,13181,13
3449,13183,25
3450,13185,0
3451,13190,20
3452,13191,0
3453,13192,22
3454,13200,0
3455,13213,20
3456,13215,0
3457,13223,19
3458,13226,27
3459,13227,0
3460,13228,24
3461,13232,7
3462,13235,21
3463,13241,0
3464,13242,12
3465,13244,18
3466,13255,34
3467,13256,0
3468,13257,0
3469,13259,11
3470,13263,0
3471,13265,10
3472,13271,17
3473,13287,14
3474,13301,22
3475,13313,30
3476,13314,5
3477,13317,0
3478,13322,0
3479,13325,32
3480,13328,1
3481,13331,31
3482,13335,15
3483,13338,20
3484,13344,0
3485,13347,16
3486,13348,29
3487,13360,25
3488,13365,23
3489,13367,0
3490,13370,0
3491,13373,9
3492,13374,0
3493,13375,6
3494,13392,0
3495,13403,0
3496,13408,12
3497,13410,23
3498,13417,0
3499,13426,8
3500,13430,15
3501,13436,7
3502,13438,0
3503,13439,7
3504,13441,17
3505,13443,0
3506,13446,31
3507,13456,0
3508,13465,25
3509,13467,0
3510,13471,12
3511,13472,8
3512,13474,0
3513,13475,0
3514,13490,18
3515,13491,30
3516,13494,0
3517,13504,31
3518,13506,26
3519,13511,1
3520,13512,34
3521,13513,34
3522,13519,31
3523,13521,2
3524,13525,29
3525,13527,12
3526,13528,12
3527,13538,34
3528,13543,17
3529,13547,0
3530,13552,16
3531,13555,0
3532,13559,20
3533,13566,0
3534,13568,0
3535,13576,15
3536,13578,35
3537,13581,0
3538,13584,35
3539,13596,0
3540,13602,3
3541,13603,8
3542,13604,30
3543,13606,13
3544,13611,26
3545,13613,33
3546,13616,0
3547,13617,0
3548,13621,7
3549,13623,0
3550,13625,24
3551,13627,0
3552,13628,22
3553,13631,34
3554,13632,26
3555,13635,15
3556,13637,4
3557,13639,18
3558,13642,35
3559,13652,13
3560,13657,20
3561,13663,9
3562,13665,11
3563,13670,31
3564,13675,22
3565,13676,11
3566,13682,34
3567,13683,23
3568,13684,16
3569,13686,11
3570,13688,8
3571,13689,0
3572,13695,9
3573,13697,8
3574,13698,6
3575,13704,4
3576,13718,16
3577,13721,16
3578,13730,0
3579,13746,15
3580,13747,27
3581,13749,14
3582,13751,9
3583,13754,28
3584,13759,0
3585,13762,32
3586,13766,12
3587,13770,0
3588,13780,4
3589,13786,15
3590,13795,20
3591,13798,0
3592,13807,23
3593,13812,30
3594,13818,5
3595,13824,0
3596,13830,0
3597,13836,20
3598,13838,11
3599,13844,0
3600,13848,8
3601,13857,4
3602,13858,0
3603,13859,3
3604,13860,1
3605,13865,24
3606,13883,30
3607,13885,22
3608,13891,28
