,codcliente,index
1655,6464,0
1656,6465,4
1657,6468,9
1658,6469,8.33
1659,6472,7.5
1660,6475,2
1661,6476,0
1662,6482,5.56
1663,6483,2.43
1664,6485,0
1665,6487,6.1
1666,6489,3.4
1667,6499,2.25
1668,6500,7.2
1669,6503,0
1670,6505,7.5
1671,6507,0
1672,6515,5.2
1673,6516,0
1674,6518,4.92
1675,6519,5.33
1676,6520,4.67
1677,6521,4.93
1678,6522,5.25
1679,6526,0
1680,6527,9.5
1681,6532,2
1682,6533,2.75
1683,6535,0
1684,6536,19.38
1685,6538,3
1686,6540,3.25
1687,6541,9.38
1688,6544,4.67
1689,6546,2.83
1690,6550,4.2
1691,6552,3.67
1692,6554,2.25
1693,6556,0
1694,6559,8.58
1695,6560,11.6
1696,6562,3.09
1697,6566,6
1698,6568,14.57
1699,6576,9
1700,6584,7.25
1701,6586,0
1702,6587,2
1703,6603,4.5
1704,6604,6.2
1705,6605,7
1706,6611,4.31
1707,6615,3.69
1708,6617,3.67
1709,6618,0
1710,6623,2.88
1711,6624,3.96
1712,6629,5.86
1713,6632,5.86
1714,6633,0
1715,6634,7.78
1716,6640,0
1717,6643,8
1718,6650,3.5
1719,6657,0
1720,6666,0
1721,6667,0
1722,6669,10.32
1723,6672,2.67
1724,6675,0
1725,6676,0
1726,6678,3.2
1727,6685,7.64
1728,6686,5.56
1729,6687,4.14
1730,6688,6.67
1731,6693,5.2
1732,6694,2.42
1733,6702,11.73
1734,6704,10.24
1735,6705,5.75
1736,6710,3.58
1737,6712,0
1738,6715,0
1739,6716,3
1740,6722,6
1741,6723,5.67
1742,6731,4.57
1743,6738,3.25
1744,6739,5.5
1745,6745,0
1746,6747,18
1747,6748,6.33
1748,6755,3.2
1749,6762,5.23
1750,6763,0
1751,6765,2.86
1752,6775,6.33
1753,6778,5
1754,6779,5.85
1755,6787,5
1756,6789,8
1757,6802,6.75
1758,6807,4.25
1759,6814,7.2
1760,6817,0
1761,6821,3.25
1762,6822,0
1763,6825,5.4
1764,6831,6
1765,6835,3.6
1766,6836,0
1767,6841,4.5
1768,6842,3.71
1769,6847,3.33
1770,6848,9.33
1771,6853,4.08
1772,6856,5.29
1773,6857,3
1774,6858,3.33
1775,6860,7.65
1776,6861,2.38
1777,6862,0
1778,6865,11
1779,6866,0
1780,6868,8.2
1781,6872,4.5
1782,6874,6.5
1783,6880,7.55
1784,6881,3.25
1785,6883,5.33
1786,6886,0
1787,6890,14.83
1788,6891,3.62
1789,6892,5
1790,6898,3.1
1791,6905,0
1792,6906,0
1793,6911,3.2
1794,6913,9
1795,6924,0
1796,6929,3.67
1797,6930,3.6
1798,6933,0
1799,6934,0
1800,6938,0
1801,6940,0
1802,6947,5.73
1803,6948,4.5
1804,6950,5
1805,6963,0
1806,6965,2.67
1807,6974,3.25
1808,6976,5.88
1809,6978,4.6
1810,6980,0
1811,6999,5.78
1812,7000,0
1813,7007,3.14
1814,7012,0
1815,7016,0
1816,7021,0
1817,7022,2.5
1818,7031,0
1819,7033,5.75
1820,7040,4.25
1821,7043,6.27
1822,7052,4.43
1823,7054,0
1824,7060,7.31
1825,7062,5.29
1826,7068,0
1827,7070,4.67
1828,7071,7
1829,7072,3.44
1830,7074,0
1831,7076,4.8
1832,7077,4.8
1833,7078,10.33
1834,7086,0
1835,7088,7.11
1836,7092,3.6
1837,7093,3.64
1838,7099,0
1839,7100,3.38
1840,7111,3
1841,7112,5.67
1842,7114,0
1843,7115,0
1844,7119,0
1845,7123,0
1846,7128,4
1847,7131,0
1848,7137,7.33
1849,7138,0
1850,7148,3
1851,7157,0
1852,7165,3.5
1853,7176,5
1854,7185,4.73
1855,7189,4.1
1856,7194,5.67
1857,7195,3
1858,7200,3.12
1859,7210,6.29
1860,7218,3.2
1861,7220,3.14
1862,7221,4.78
1863,7223,0
1864,7229,0
1865,7231,6.75
1866,7233,0
1867,7234,4.17
1868,7247,10
1869,7250,14.57
1870,7251,4
1871,7256,3.79
1872,7261,4.29
1873,7265,4.43
1874,7273,0
1875,7283,9.43
1876,7293,4.76
1877,7294,0
1878,7295,6.6
1879,7302,5
1880,7303,0
1881,7304,0
1882,7317,0
1883,7328,0
1884,7351,8
1885,7360,5.86
1886,7362,0
1887,7363,4.67
1888,7365,0
1889,7367,4.33
1890,7379,6.68
1891,7399,7.57
1892,7403,4.67
1893,7404,3.67
1894,7407,4.5
1895,7408,0
1896,7412,0
1897,7426,0
1898,7439,3.8
1899,7441,0
1900,7446,0
1901,7449,4.33
1902,7456,0
1903,7472,0
1904,7478,7.75
1905,7480,0
1906,7482,16.29
1907,7483,5.33
1908,7494,0
1909,7495,3.75
1910,7510,3.29
1911,7519,2
1912,7520,0
1913,7521,12
1914,7523,4.12
1915,7525,5.2
1916,7531,6
1917,7533,3.8
1918,7541,20
1919,7542,7.67
1920,7545,2.67
1921,7559,6.17
1922,7560,0
1923,7562,3.33
1924,7564,10.44
1925,7569,0
1926,7570,4.16
1927,7572,5.17
1928,7573,3.67
1929,7577,13.75
1930,7582,8.5
1931,7583,3.12
1932,7588,4.45
1933,7594,0
1934,7596,6.14
1935,7609,3.6
1936,7610,0
1937,7612,8
1938,7621,7.69
1939,7622,0
1940,7623,0
1941,7632,0
1942,7642,2.6
1943,7646,3.75
1944,7647,9.88
1945,7651,1
1946,7653,7.67
1947,7661,0
1948,7669,10.33
1949,7674,0
1950,7677,2
1951,7679,3.5
1952,7680,0
1953,7684,9.11
1954,7685,4.5
1955,7687,2.25
1956,7703,4.4
1957,7704,0
1958,7707,4.5
1959,7710,4.4
1960,7712,0
1961,7713,0
1962,7714,4.4
1963,7716,3
1964,7718,6.5
1965,7730,5.84
1966,7734,4.71
1967,7741,4.45
1968,7744,3.47
1969,7746,0
1970,7756,4.5
1971,7758,0
1972,7761,0
1973,7770,2.29
1974,7771,6
1975,7774,9.71
1976,7775,0
1977,7778,0
1978,7780,3.8
1979,7783,2.88
1980,7784,1.8
1981,7786,2.57
1982,7792,0
1983,7799,8.31
1984,7802,3.43
1985,7804,3.42
1986,7807,9.67
1987,7808,1.8
1988,7814,20
1989,7815,0
1990,7819,7.3
1991,7820,0
1992,7824,2.5
1993,7825,5.22
1994,7835,5.6
1995,7836,8.12
1996,7838,3.7
1997,7841,6.64
1998,7851,7
1999,7856,5.2
2000,7857,0
2001,7859,4
2002,7864,4.25
2003,7873,10
2004,7876,3.67
2005,7877,10.67
2006,7884,4.57
2007,7885,6
2008,7887,7.75
2009,7888,8.14
2010,7895,2
2011,7897,4.6
2012,7900,0
2013,7902,0
2014,7908,4.33
2015,7914,2
2016,7916,3.83
2017,7922,0
2018,7929,2.6
2019,7932,0
2020,7936,2.7
2021,7943,2.83
2022,7945,4
2023,7954,0
2024,7959,2
2025,7968,7.33
2026,7969,6.27
2027,7971,7.33
2028,7977,2.75
2029,7980,0
2030,7981,2.5
2031,7982,2.83
2032,7986,5.67
2033,7987,6.22
2034,7988,0
2035,7994,8
2036,7998,0
2037,7999,6.75
2038,8002,0
2039,8005,3.62
2040,8006,0
2041,8007,11.73
2042,8009,5.27
2043,8021,4.91
2044,8022,1
2045,8023,4.71
2046,8031,4.75
2047,8032,3.22
2048,8035,6
2049,8043,0
2050,8044,4.12
2051,8046,0
2052,8049,3.71
2053,8050,4.83
2054,8052,0
2055,8053,0
2056,8055,7.5
2057,8060,0
2058,8063,3.38
2059,8078,0
2060,8083,5.38
2061,8085,3.57
2062,8087,6.8
2063,8090,3.42
2064,8093,4.65
2065,8095,0
2066,8102,0
2067,8103,6.62
2068,8106,4.85
2069,8111,5.71
2070,8118,0
2071,8121,2
2072,8127,6.57
2073,8129,3.83
2074,8133,3
2075,8146,4.86
2076,8147,4.15
2077,8148,5.67
2078,8149,5.08
2079,8154,12.57
2080,8157,0
2081,8162,0
2082,8164,4.5
2083,8170,6
2084,8172,0
2085,8174,5.2
2086,8179,5.09
2087,8182,0
2088,8183,3.67
2089,8194,4
2090,8197,3.8
2091,8201,6
2092,8205,4.67
2093,8206,0
2094,8207,3.2
2095,8212,1
2096,8213,5.57
2097,8216,4.17
2098,8218,5.29
2099,8227,3.75
2100,8229,5.33
2101,8230,4.67
2102,8241,3.62
2103,8245,4.67
2104,8249,7.33
2105,8255,2.53
2106,8258,2.67
2107,8264,4.08
2108,8266,12.38
2109,8274,5.5
2110,8275,0
2111,8279,3.67
2112,8283,4
2113,8289,4.4
2114,8290,4.2
2115,8310,3.83
2116,8312,0
2117,8319,15
2118,8320,0
2119,8327,2.88
2120,8330,4.12
2121,8331,6.6
2122,8334,2.5
2123,8335,4.67
2124,8340,6.54
2125,8344,0
2126,8348,6.2
2127,8350,0
2128,8357,9.5
2129,8359,4.25
2130,8372,10
2131,8381,2.36
2132,8383,0
2133,8384,5.86
2134,8386,4.25
2135,8387,1
2136,8389,3.4
2137,8390,7.31
2138,8392,5.86
2139,8393,1
2140,8395,6.43
2141,8401,5
2142,8403,0
2143,8406,3.4
2144,8408,0
2145,8411,0
2146,8417,2
2147,8420,5.75
2148,8421,3.5
2149,8422,6.67
2150,8428,6.86
2151,8431,3.25
2152,8432,7.25
2153,8434,8
2154,8439,0
2155,8448,3.33
2156,8450,4.62
2157,8451,8.43
2158,8453,2.67
2159,8455,7.25
2160,8457,3.73
2161,8460,4.75
2162,8461,3.53
2163,8464,9.33
2164,8465,5
2165,8466,4.92
2166,8467,5.75
2167,8468,3.33
2168,8469,5.14
2169,8476,0
2170,8477,2.5
2171,8482,4.4
2172,8485,0
2173,8488,8.71
2174,8489,2.86
2175,8491,9
2176,8495,6.06
2177,8503,5
2178,8504,2.14
2179,8505,8
2180,8506,0
2181,8507,5.22
2182,8510,3.89
2183,8512,0
2184,8514,3.2
2185,8522,0
2186,8523,0
2187,8534,6.3
2188,8535,5
2189,8537,0
2190,8541,8
2191,8543,4.78
2192,8549,4.38
2193,8550,14.8
2194,8551,9.4
2195,8561,4
2196,8567,3.5
2197,8579,0
2198,8581,3.38
2199,8584,3.09
2200,8587,3.6
2201,8588,4.75
2202,8596,7
2203,8598,9.67
2204,8599,3.71
2205,8602,4.64
2206,8605,0
2207,8608,0
2208,8610,5.43
2209,8613,5
2210,8617,4
2211,8622,6.43
2212,8623,0
2213,8628,5.33
2214,8630,2.75
2215,8631,2.62
2216,8636,4.62
2217,8637,5.46
2218,8640,2.67
2219,8652,6
2220,8656,6.75
2221,8662,2.89
2222,8668,11
2223,8676,7.89
2224,8679,2.8
2225,8680,3.58
2226,8695,0
2227,8698,3.85
2228,8704,0
2229,8706,13
2230,8707,5.33
2231,8708,3.67
2232,8709,0
2233,8711,0
2234,8714,4.25
2235,8723,0
2236,8725,4.5
2237,8728,2.83
2238,8737,5.06
2239,8743,0
2240,8745,4.92
2241,8747,8
2242,8748,6.4
2243,8753,10.75
2244,8756,0
2245,8759,4
2246,8762,4.67
2247,8763,5
2248,8769,1
2249,8770,3.25
2250,8784,4.25
2251,8785,6
2252,8791,0
2253,8794,0
2254,8795,3.4
2255,8798,0
2256,8816,2.5
2257,8824,0
2258,8831,4.33
2259,8832,0
2260,8841,3.75
2261,8842,4.25
2262,8843,3
2263,8845,4
2264,8848,0
2265,8854,11.86
2266,8859,0
2267,8863,3.93
2268,8865,3.33
2269,8869,0
2270,8870,14
2271,8871,8.33
2272,8873,9.8
2273,8876,6.78
2274,8877,11.7
2275,8879,4
2276,8881,2.6
2277,8883,11.25
2278,8886,0
2279,8888,2
2280,8890,11.38
2281,8893,5.44
2282,8897,8.29
2283,8898,8.67
2284,8901,3
2285,8907,2.6
2286,8910,3.48
2287,8913,0
2288,8914,5
2289,8919,7.33
2290,8921,0
2291,8926,4
2292,8932,0
2293,8934,3.57
2294,8941,2.83
2295,8942,3.55
2296,8944,3.75
2297,8949,13.5
2298,8950,3.2
2299,8957,8.43
2300,8958,9.11
2301,8962,9.56
2302,8964,0
2303,8965,6.8
2304,8968,6.75
2305,8970,5.06
2306,8976,0
2307,8979,8.64
2308,8983,2.2
2309,8987,0
2310,8990,1
2311,9000,6.17
2312,9002,4.83
2313,9008,3.77
2314,9009,3.83
2315,9018,7.33
2316,9020,0
2317,9025,2.5
2318,9027,4.43
2319,9028,0
2320,9038,4.14
2321,9039,11
2322,9046,5.8
2323,9047,1.71
2324,9050,4.25
2325,9052,9.78
2326,9055,4
2327,9058,6.62
2328,9059,3.75
2329,9063,3.5
2330,9067,2.8
2331,9068,0
2332,9070,3.75
2333,9071,7.5
2334,9075,0
2335,9078,6.25
2336,9079,5
2337,9080,0
2338,9084,8.29
2339,9085,2.67
2340,9086,2.67
2341,9091,6
2342,9092,0
2343,9098,6.75
2344,9099,4.67
2345,9103,4
2346,9105,0
2347,9108,5
2348,9109,4
2349,9114,3.33
2350,9139,0
2351,9141,4.2
2352,9142,0
2353,9147,2.86
2354,9150,5.57
2355,9154,5.36
2356,9161,5.29
2357,9165,10.67
2358,9168,5
2359,9169,3.38
2360,9171,5.72
2361,9172,6
2362,9175,0
2363,9177,0
2364,9180,3.82
2365,9181,5.33
2366,9182,0
2367,9187,8.17
2368,9188,4.13
2369,9190,3.65
2370,9196,8.75
2371,9198,2.67
2372,9205,0
2373,9212,12.22
2374,9216,2.26
2375,9235,3.14
2376,9252,1.8
2377,9254,5
2378,9255,5.33
2379,9256,2.67
2380,9261,0
2381,9262,5.75
2382,9265,7.57
2383,9266,2.5
2384,9267,5.82
2385,9271,10
2386,9272,7.33
2387,9274,0
2388,9279,4
2389,9283,0
2390,9284,5
2391,9285,0
2392,9286,2
2393,9292,3.75
2394,9299,0
2395,9302,2.5
2396,9304,5.67
2397,9306,8
2398,9318,0
2399,9320,6
2400,9321,6.67
2401,9328,6.8
2402,9331,5
2403,9332,4.36
2404,9334,4.8
2405,9335,18
2406,9338,0
2407,9340,4.22
2408,9342,0
2409,9343,7
2410,9345,0
2411,9348,19
2412,9349,3.67
2413,9351,9.25
2414,9356,7.75
2415,9357,4.62
2416,9360,0
2417,9361,0
2418,9367,9.4
2419,9370,4.5
2420,9377,6
2421,9383,0
2422,9386,4.5
2423,9388,1
2424,9390,6
2425,9391,3.5
2426,9394,9
2427,9395,5.27
2428,9396,4.4
2429,9405,4.57
2430,9409,12.2
2431,9410,0
2432,9411,15.75
2433,9414,3.8
2434,9416,8.33
2435,9417,10.2
2436,9418,12.8
2437,9419,8.8
2438,9421,6.78
2439,9431,12.33
2440,9434,0
2441,9437,5.5
2442,9441,0
2443,9445,9
2444,9447,1
2445,9451,0
2446,9454,4.25
2447,9456,4.75
2448,9462,5
2449,9472,6
2450,9473,6.73
2451,9481,0
2452,9482,0
2453,9486,0
2454,9487,9.67
2455,9491,0
2456,9494,4.67
2457,9495,0
2458,9497,3.8
2459,9499,2.83
2460,9510,0
2461,9515,6
2462,9516,5.29
2463,9523,0
2464,9524,6.67
2465,9525,6
2466,9536,0
2467,9549,0
2468,9551,0
2469,9554,3.75
2470,9555,7.8
2471,9560,4.43
2472,9561,0
2473,9563,7
2474,9566,2.5
2475,9572,3.67
2476,9573,3.47
2477,9575,6.6
2478,9577,2.56
2479,9581,0
2480,9584,4.55
2481,9586,4.25
2482,9588,11.22
2483,9592,9.33
2484,9594,5.07
2485,9601,2.33
2486,9603,8.42
2487,9604,13.09
2488,9605,5.94
2489,9606,3.67
2490,9611,10.5
2491,9616,4.29
2492,9623,5.44
2493,9625,4.36
2494,9626,7.5
2495,9627,5.45
2496,9636,0
2497,9638,6.32
2498,9641,0
2499,9645,3.86
2500,9647,3.7
2501,9650,8.43
2502,9653,0
2503,9655,0
2504,9656,2
2505,9659,7.75
2506,9660,12.43
2507,9664,4.4
2508,9684,10.25
2509,9686,0
2510,9688,4
2511,9696,0
2512,9699,2.89
2513,9704,3.86
2514,9723,4
2515,9724,9.25
2516,9729,0
2517,9733,0
2518,9735,5.5
2519,9738,5.88
2520,9740,6.62
2521,9743,3.25
2522,9744,0
2523,9748,0
2524,9751,3.67
2525,9755,0
2526,9757,5.2
2527,9764,12
2528,9779,6.6
2529,9780,2.78
2530,9781,2
2531,9787,5.33
2532,9788,6.75
2533,9791,6
2534,9794,3
2535,9797,8.83
2536,9801,4.6
2537,9807,12.17
2538,9811,2.15
2539,9818,3.6
2540,9821,11
2541,9824,0
2542,9825,4.6
2543,9827,2
2544,9833,7.75
2545,9838,4
2546,9843,5.8
2547,9844,4.67
2548,9852,17
2549,9853,15.38
2550,9857,0
2551,9862,5.86
2552,9869,0
2553,9871,0
2554,9872,6.89
2555,9876,5
2556,9885,3.33
2557,9889,5.67
2558,9894,0
2559,9897,4.67
2560,9905,3
2561,9916,2
2562,9918,4.17
2563,9919,3.6
2564,9920,4
2565,9921,3
2566,9929,3
2567,9933,0
2568,9934,3.5
2569,9935,0
2570,9942,10.8
2571,9948,0
2572,9949,1
2573,9954,0
2574,9955,4.67
2575,9956,5.14
2576,9961,4.25
2577,9968,3.62
2578,9969,6.25
2579,9976,0
2580,9984,0
2581,9985,4.4
2582,9986,11.25
2583,9990,5
2584,9999,5.5
2585,10003,5.75
2586,10005,4.5
2587,10014,6.33
2588,10016,8.25
2589,10017,4.83
2590,10021,6.25
2591,10026,6.05
2592,10032,5.6
2593,10034,4.36
2594,10035,6
2595,10038,4.17
2596,10042,3.5
2597,10052,3.75
2598,10053,3.57
2599,10054,6.46
2600,10056,4.8
2601,10059,5.86
2602,10063,3.56
2603,10065,6.25
2604,10069,3.67
2605,10071,4
2606,10073,0
2607,10077,3.88
2608,10080,5.2
2609,10088,0
2610,10093,5.75
2611,10099,0
2612,10100,4.83
2613,10106,2.4
2614,10113,0
2615,10115,0
2616,10132,5.05
2617,10133,4.91
2618,10136,5.83
2619,10140,11.1
2620,10151,3.86
2621,10154,4.4
2622,10155,0
2623,10156,0
2624,10158,5
2625,10166,0
2626,10168,7.82
2627,10170,0
2628,10172,0
2629,10173,0
2630,10176,4
2631,10182,0
2632,10183,0
2633,10188,3.5
2634,10194,2.4
2635,10195,2.43
2636,10197,4.67
2637,10202,5.2
2638,10203,0
2639,10205,3.4
2640,10209,0
2641,10214,5.81
2642,10216,1
2643,10217,0
2644,10221,5.8
2645,10223,3.8
2646,10230,0
2647,10232,7
2648,10241,0
2649,10242,5.75
2650,10245,10.5
2651,10248,0
2652,10253,2.91
2653,10254,3.33
2654,10256,5
2655,10259,3.73
2656,10263,9
2657,10264,2.75
2658,10265,0
2659,10266,2.62
2660,10268,7.67
2661,10271,0
2662,10272,7.31
2663,10275,0
2664,10288,4.57
2665,10289,5.38
2666,10294,3.83
2667,10300,5.25
2668,10303,5.2
2669,10316,8.12
2670,10317,7
2671,10318,0
2672,10320,4.6
2673,10321,6
2674,10327,4
2675,10332,2.67
2676,10334,4.67
2677,10342,4.33
2678,10346,5
2679,10348,7.12
2680,10351,0
2681,10353,12.67
2682,10355,5.8
2683,10356,5.69
2684,10357,5.94
2685,10358,5.27
2686,10361,3.2
2687,10364,8
2688,10372,0
2689,10373,0
2690,10375,3.4
2691,10382,0
2692,10388,3.2
2693,10390,3
2694,10392,5.06
2695,10398,4
2696,10400,5.67
2697,10408,2.38
2698,10411,15.75
2699,10414,0
2700,10426,0
2701,10430,4.33
2702,10443,4.71
2703,10446,2.33
2704,10449,2.33
2705,10453,3.75
2706,10461,4.43
2707,10464,3.57
2708,10470,3.33
2709,10477,2.25
2710,10481,0
2711,10482,6.83
2712,10483,1
2713,10495,5.5
2714,10504,3.5
2715,10505,5.14
2716,10509,3.25
2717,10510,7.5
2718,10520,8.43
2719,10531,18.75
2720,10533,7.86
2721,10534,0
2722,10548,0
2723,10552,8.63
2724,10554,3.29
2725,10555,3.47
2726,10564,4
2727,10565,5.75
2728,10567,6.5
2729,10568,7.53
2730,10569,6.67
2731,10575,0
2732,10583,3.86
2733,10596,5.09
2734,10601,0
2735,10603,3.2
2736,10605,0
2737,10607,4.09
2738,10614,10.6
2739,10618,3.67
2740,10630,6
2741,10632,0
2742,10635,6.86
2743,10642,2.5
2744,10643,4.2
2745,10645,3.75
2746,10648,4
2747,10649,4.78
2748,10650,3.4
2749,10654,4.83
2750,10666,7
2751,10674,4.67
2752,10686,6.38
2753,10688,5.25
2754,10693,3
2755,10695,2
2756,10702,0
2757,10703,0
2758,10711,3.42
2759,10712,8.83
2760,10714,3.27
2761,10716,4.75
2762,10717,2.5
2763,10718,7.14
2764,10725,3.92
2765,10731,7.67
2766,10737,5.2
2767,10742,3.89
2768,10744,0
2769,10746,5.5
2770,10749,4.62
2771,10755,17.75
2772,10757,15.27
2773,10761,4.71
2774,10772,11
2775,10773,7.33
2776,10781,0
2777,10782,6.84
2778,10784,15
2779,10796,6.5
2780,10797,2.67
2781,10799,6.89
2782,10801,0
2783,10802,6.14
2784,10805,3.3
2785,10806,2.75
2786,10809,2.9
2787,10810,3.77
2788,10818,0
2789,10821,0
2790,10825,6.6
2791,10827,0
2792,10829,5.8
2793,10834,3.83
2794,10836,3.18
2795,10837,3.43
2796,10838,4.58
2797,10840,0
2798,10849,6.5
2799,10853,0
2800,10854,4.86
2801,10868,4.5
2802,10870,0
2803,10891,9.33
2804,10893,6.8
2805,10903,19.5
2806,10904,5.33
2807,10907,3.44
2808,10913,2
2809,10917,0
2810,10919,4
2811,10921,4.17
2812,10922,6.17
2813,10923,4.2
2814,10925,0
2815,10927,5.87
2816,10931,5.25
2817,10934,0
2818,10935,3.5
2819,10936,3.75
2820,10938,4.29
2821,10940,0
2822,10943,7.38
2823,10944,3.5
2824,10945,7.79
2825,10948,0
2826,10951,5.2
2827,10954,4.88
2828,10960,6
2829,10961,0
2830,10965,0
2831,10966,5.58
2832,10967,1
2833,10970,0
2834,10971,11.12
2835,10972,0
2836,10974,0
2837,10975,0
2838,10976,5.3
2839,10982,2
2840,10989,5.4
2841,10990,6.74
2842,10995,3
2843,10996,9
2844,10997,5.25
2845,10999,5.5
2846,11003,10.17
2847,11005,7.67
2848,11009,7
2849,11017,7.2
2850,11020,3.79
2851,11023,5.35
2852,11025,6.8
2853,11029,7.3
2854,11030,16.2
2855,11031,15
2856,11033,4
2857,11035,8.17
2858,11040,3.14
2859,11051,0
2860,11065,3.2
2861,11071,3.89
2862,11072,0
2863,11073,6.08
2864,11076,4.38
2865,11078,2.83
2866,11082,0
2867,11083,12
2868,11086,3.83
2869,11092,2.71
2870,11094,6.62
2871,11096,3.62
2872,11097,0
2873,11098,2.75
2874,11101,6.38
2875,11104,10.75
2876,11105,13.57
2877,11106,6.67
2878,11116,7
2879,11123,0
2880,11124,9.8
2881,11137,3.4
2882,11141,6.75
2883,11150,3.83
2884,11153,2.82
2885,11157,4.75
2886,11160,1.33
2887,11161,2.88
2888,11168,7
2889,11173,3.5
2890,11175,5.44
2891,11180,10.67
2892,11185,0
2893,11187,3.12
2894,11189,6.53
2895,11191,0
2896,11195,4.33
2897,11197,4.06
2898,11203,4.33
2899,11206,5.54
2900,11210,0
2901,11215,0
2902,11221,5.33
2903,11228,8
2904,11230,3.17
2905,11231,0
2906,11235,2.6
2907,11238,5.57
2908,11250,0
2909,11269,5.5
2910,11270,5.67
2911,11271,6.22
2912,11275,4.92
2913,11277,2.67
2914,11278,4.25
2915,11286,15.33
2916,11289,3
2917,11298,6
2918,11301,5.33
2919,11302,2
2920,11303,2.67
2921,11304,5
2922,11306,3.17
2923,11308,5.25
2924,11312,0
2925,11315,4
2926,11316,0
2927,11326,0
2928,11327,3.25
2929,11338,11.53
2930,11340,10.67
2931,11346,7
2932,11348,5.2
2933,11349,4.38
2934,11351,3.4
2935,11352,4.25
2936,11353,2.1
2937,11357,3.44
2938,11358,0
2939,11361,5.89
2940,11363,1
2941,11368,0
2942,11375,5.2
2943,11376,6
2944,11378,2.7
2945,11379,7.33
2946,11381,0
2947,11384,17
2948,11385,5.25
2949,11388,3.7
2950,11389,0
2951,11392,0
2952,11395,0
2953,11402,3.67
2954,11409,8.15
2955,11418,1.78
2956,11420,0
2957,11423,6
2958,11424,6
2959,11432,8.25
2960,11436,4
2961,11438,3.57
2962,11439,3.5
2963,11441,4.67
2964,11443,5.17
2965,11445,3
2966,11448,7.75
2967,11450,6.67
2968,11451,0
2969,11452,5.43
2970,11454,7.75
2971,11460,4.8
2972,11461,6.36
2973,11463,0
2974,11464,3.75
2975,11466,5.33
2976,11472,18
2977,11473,18.9
2978,11475,3.64
2979,11478,8
2980,11479,6.5
2981,11482,0
2982,11486,4.29
2983,11494,7.9
2984,11496,7.8
2985,11500,9.92
2986,11501,12.5
2987,11502,0
2988,11503,2.45
2989,11504,8.62
2990,11511,4.78
2991,11514,0
2992,11515,5.33
2993,11516,0
2994,11521,7.25
2995,11527,0
2996,11528,3.71
2997,11529,10
2998,11536,1
2999,11541,0
3000,11546,4.33
3001,11547,4.8
3002,11550,2
3003,11552,0
3004,11555,0
3005,11556,0
3006,11560,4.27
3007,11562,4.17
3008,11568,0
3009,11569,2.17
3010,11573,7.5
3011,11575,3.82
3012,11577,5
3013,11580,0
3014,11582,0
3015,11584,7.5
3016,11585,3.93
3017,11587,5.46
3018,11600,3.33
3019,11602,9
3020,11605,0
3021,11615,6.83
3022,11621,5.43
3023,11622,13.25
3024,11633,10.4
3025,11634,3.25
3026,11638,2.83
3027,11644,0
3028,11648,0
3029,11649,4
3030,11654,4.56
3031,11655,0
3032,11656,4.78
3033,11657,5
3034,11658,0
3035,11662,8.5
3036,11667,0
3037,11668,0
3038,11671,0
3039,11673,5.33
3040,11677,4.56
3041,11682,8.75
3042,11684,12.67
3043,11688,0
3044,11689,11.33
3045,11691,3.25
3046,11697,6.31
3047,11700,4
3048,11703,7
3049,11708,0
3050,11715,6.09
3051,11718,4.83
3052,11727,0
3053,11729,1
3054,11736,10
3055,11738,9.5
3056,11740,5.21
3057,11741,8
3058,11747,4.09
3059,11749,9.17
3060,11755,6.43
3061,11770,0
3062,11771,0
3063,11778,3.75
3064,11780,7.67
3065,11781,3.11
3066,11783,14.09
3067,11784,3.71
3068,11785,6.67
3069,11788,3.25
3070,11789,2.25
3071,11791,3.7
3072,11798,0
3073,11803,5.56
3074,11808,4.4
3075,11812,11.4
3076,11814,3.18
3077,11819,5
3078,11834,5.56
3079,11836,8.33
3080,11837,3.88
3081,11839,0
3082,11841,3.2
3083,11848,3.89
3084,11858,11.75
3085,11861,0
3086,11863,5
3087,11874,3.67
3088,11875,0
3089,11877,6.31
3090,11880,7.4
3091,11881,4.5
3092,11889,4
3093,11899,4.86
3094,11900,4
3095,11901,0
3096,11904,5.56
3097,11907,4.82
3098,11910,0
3099,11911,7.78
3100,11912,6.88
3101,11920,6
3102,11928,4.67
3103,11942,4.56
3104,11945,4.5
3105,11954,3.2
3106,11962,0
3107,11975,10
3108,11979,5.07
3109,11981,5.88
3110,11985,5.69
3111,11992,5.4
3112,11994,9
3113,11995,5.33
3114,11997,0
3115,11999,3.5
3116,12009,0
3117,12011,10.33
3118,12012,9.5
3119,12021,0
3120,12026,2.4
3121,12031,0
3122,12033,0
3123,12035,5.6
3124,12036,3.69
3125,12038,8
3126,12039,5.41
3127,12048,7.17
3128,12050,3.33
3129,12051,7.67
3130,12052,1.78
3131,12054,2.8
3132,12055,3.71
3133,12056,3.78
3134,12057,10.4
3135,12060,1
3136,12069,5
3137,12071,5.91
3138,12072,9.7
3139,12076,6
3140,12078,9.57
3141,12079,3.2
3142,12085,10.27
3143,12086,0
3144,12093,8.09
3145,12098,3.6
3146,12100,0
3147,12102,3.45
3148,12108,0
3149,12109,0
3150,12113,5.89
3151,12115,5.5
3152,12118,0
3153,12128,2.71
3154,12132,0
3155,12133,5.4
3156,12135,4.25
3157,12136,0
3158,12152,7.67
3159,12156,19.2
3160,12159,7.45
3161,12170,0
3162,12180,0
3163,12181,2.38
3164,12206,0
3165,12208,6
3166,12209,0
3167,12214,0
3168,12216,2.9
